Unique_Id,Trail_Name,Source,Distance,Elevation_Gain,Highest_Point,Difficulty,Est_Hike_Duration,Trail_Type,Rating,Area,State,Country,Latitude,Longitude,Review_Count,Url,Cover_Photo,Parsed_Date
1654d4c3f4b5,Bath Rock Trail,AllTrails,0.3,71.0,6525,3,10.0,Loop,4.1,City of Rocks National Reserve,Idaho,United States,42.0756,-113.72131,40,https://www.alltrails.com/trail/us/idaho/bath-rock-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzg2NzA2MjMvMWE2ZDJkOGViMmM0ZGNkZWE2Mjc0MDE4M2NjZmZhN2QuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
4ae7f55c60c4,Stripe Rock Loop,AllTrails,2.8,337.0,6318,1,69.0,Loop,4.5,City of Rocks National Reserve,Idaho,United States,42.08791,-113.68563,34,https://www.alltrails.com/trail/us/idaho/stripe-rock-loop,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDE4ODY5MjYvOWJkYjUzMWY5ZmViM2RjYzlhNWNhYzYyOTFiNGI0M2YuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
fe7d776581a4,Lake Bloomington via Willow Flat Springs Trail,AllTrails,8.4,3251.0,8713,5,351.0,Out & Back,4.2,Caribou-Targhee National Forest,Idaho,United States,42.13584,-111.62043,33,https://www.alltrails.com/trail/us/idaho/lake-bloomington-via-willow-flat-springs-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjA2Njc1NzkvNmI0MDAxYzQzZTZkNTMyOWRhN2JkM2VmMjA0MWE3YzcuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
3aaf2be4a2f1,Backyard Boulders Loop,AllTrails,1.7,200.0,6128,1,41.0,Loop,4.7,Castle Rocks State Park,Idaho,United States,42.12523,-113.6685,33,https://www.alltrails.com/trail/us/idaho/backyard-boulders-trail--2,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDA0MDQxNDAvZmJhNDI0MTEyZGQzYmE1Nzc5ZGVlNWU3YWNjYjRkYWIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
58ba1579e265,South Fork Loop Trail,AllTrails,0.7,160.0,6725,3,23.0,Loop,4.4,City of Rocks National Reserve,Idaho,United States,42.08354,-113.72343,28,https://www.alltrails.com/trail/us/idaho/south-fork-loop-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjY3MDIwMTQvOTRjMjljYjE3ZjRiMzEyMDRlZGZkNDIzN2IzNmVjMGMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
b6e020612e64,Geologic Interpretive Trail to Geo Watt and Stripe Rock,AllTrails,1.3,187.0,6299,1,34.0,Loop,4.5,City of Rocks National Reserve,Idaho,United States,42.08756,-113.68569,25,https://www.alltrails.com/trail/us/idaho/geologic-interpratove-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTI3MzI0MDEvN2U1ODc0MjE5MjgxMTljNWE1MTI2ODQ2MzkxM2E0OTUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
0b870d67e67c,Flaming Rock Loop,AllTrails,0.8,206.0,6305,3,27.0,Loop,4.7,City of Rocks National Reserve,Idaho,United States,42.07315,-113.71416,24,https://www.alltrails.com/trail/us/idaho/flaming-rock-loop,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTk4OTg3MzgvM2UzMmVhMDU2MDY2NmEzYTMzOWUzZTRiNzM3NTg1ZmEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
90ae20b804c6,Stripe Rock to North Fork Circle Creek Trail,AllTrails,8.4,1505.0,7247,5,239.0,Loop,4.7,City of Rocks National Reserve,Idaho,United States,42.08769,-113.68523,31,https://www.alltrails.com/trail/us/idaho/stripe-rock-to-north-fork-circle-creek-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjM1MDg2MjEvY2QwMWI3MWIxZTdiZmI4ZmI3OGMzYWMwYTNjMDM1NzkuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
990d1f2bd721,Minnetonka Cave,AllTrails,0.2,6.0,7555,3,5.0,Out & Back,4.5,Caribou-Targhee National Forest,Idaho,United States,42.08812,-111.51942,56,https://www.alltrails.com/trail/us/idaho/minnetonka-cave,,2024-04-02
03c57e2690cb,Willow Flat Springs Trail,AllTrails,4.8,2404.0,8533,5,235.0,Out & Back,4.6,Caribou-Targhee National Forest,Idaho,United States,42.13586,-111.62053,30,https://www.alltrails.com/trail/us/idaho/willow-flat-springs-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTE3Njc0NTMvY2Q1MmE0ODQ0YWQ2N2MxYjgyMDk4ODAxOTkzMDRlOWUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
