Unique_Id,Alt_Id,Trail_Name,Source,Distance,Elevation_Gain,Highest_Point,Difficulty,Est_Hike_Duration,Trail_Type,Permits,Rating,Review_Count,Area,State,Country,Latitude,Longitude,Url,Cover_Photo,Parsed_Date
10240aceb0c0,10721773,Harbor Mountain Trail,AllTrails,4.6,1094,2345,3,148.0,Out & Back,,4.8,84,,Alaska,United States,57.08806,-135.35753,https://www.alltrails.com/trail/us/alaska/harbor-mountain-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjQ0NTMxMzEvZmZjMDE1ZjRmYTlmZDU4NzhjZmQxYjQ1YWZjMmE3NDAuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
127ef7884d43,10271174,Thimbleberry Lake and Heart Lake Trail,AllTrails,3.2,583,383,3,91.0,Out & Back,,4.4,112,,Alaska,United States,57.03799,-135.25578,https://www.alltrails.com/trail/us/alaska/thimbleberry-lake-and-heart-lake-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjI4NzU1NjcvMTlmYzUzYzQwNjkxZGY4ZWU5Yzg4ODZlNDMyMjIzZWQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
050a67b99e65,10690313,Sitka Cross and Gavan Harbor Trail to Gavan Viewpoint,AllTrails,3.3,1400,1437,5,145.0,Out & Back,,4.7,77,Tongass National Forest,Alaska,United States,57.0629,-135.34124,https://www.alltrails.com/trail/us/alaska/sitka-cross-and-gavan-harbor-trail-to-gavan-viewpoint,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMTEyNTA3MDEvNjI0MTk1MzNlODgwYjIxOWVjNzQzMzc2ZmUwODMzZGYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
665d7ddc1ca3,10262520,Russian Memorial Loop Trail,AllTrails,0.8,59,75,1,17.0,Loop,,4.6,37,Sitka National Historical Park,Alaska,United States,57.04898,-135.31885,https://www.alltrails.com/trail/us/alaska/russian-memorial-loop-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzc0OTQ1MTUvZGYwNTlkNmZiMzMxZjRhMDc5Mzg2Y2ZjOTY0NDJhNGEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
4ace24542e18,10942596,Mosquito Cove Trail,AllTrails,1.4,291,255,3,43.0,Loop,,4.7,36,,Alaska,United States,57.13551,-135.36745,https://www.alltrails.com/trail/us/alaska/mosquito-cove-trail--2,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTk1NjgyNzcvMmRhNzA5YjE4MTVmM2MzMzhlYWE3MTRhOWYwNDc2ZjAuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
3aa27f10a238,11024713,Sitka Cross Trail,AllTrails,6.9,951,337,3,178.0,Out & Back,,4.7,44,,Alaska,United States,57.05588,-135.31202,https://www.alltrails.com/trail/us/alaska/sitka-cross-trail--3,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjIzMDY0MTEvMTdkMWU3YmYxNzRlODhhZjUzZTk4NDAzYWQ0MDY2MTMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
e64eef487821,11043499,"Indian River, Gavan Harbor, High Cross and Sitka Cross Trail",AllTrails,4.8,1098,790,3,151.0,Loop,,4.2,27,,Alaska,United States,57.05536,-135.31125,https://www.alltrails.com/trail/us/alaska/indian-river-gavan-harbor-high-cross-and-sitka-cross-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjIzMDY0MTEvMTdkMWU3YmYxNzRlODhhZjUzZTk4NDAzYWQ0MDY2MTMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
f429336a5037,10550550,Starrigavan Ridge Trail,AllTrails,2.6,2047,2093,5,,Out & Back,,4.1,33,,Alaska,United States,57.12773,-135.34768,https://www.alltrails.com/trail/us/alaska/starrigavan-ridge-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjgyNjk0NDMvN2EyZTJjYTNmMDJjYTI3YWEyYmQzZGZhYmM5YTBiMWIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
83ca27706d79,10337927,Mount Edgecumbe,AllTrails,14.6,4064,3270,5,508.0,Out & Back,,4.8,31,,Alaska,United States,57.0642,-135.60529,https://www.alltrails.com/trail/us/alaska/mount-edgecumbe,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzc0ODgyNzYvMDQwZmU2OTA5YWZjMjNhZjRlNDAwMDNmMWY2ZTY0MWMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
357808b0e8fb,10942606,Ben Grussendorf Forest and Muskeg Trail,AllTrails,1.9,242,160,1,48.0,Out & Back,,4.7,14,,Alaska,United States,57.1297,-135.37319,https://www.alltrails.com/trail/us/alaska/ben-grussendorf-forest-and-muskeg-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzg0NjAzMDMvOGFiZDUzYWQ4MmI4N2FjY2Q5ZjBhMjhmNjU3ZDI5NTQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
cc86992e86c4,10942598,Sitka Cross Trail: Cascade Creek to Kramer Trailhead,AllTrails,1.1,222,331,1,32.0,Out & Back,,4.2,13,,Alaska,United States,57.07582,-135.36085,https://www.alltrails.com/trail/us/alaska/sitka-cross-trail-west-via-cascade-creek-trailhead,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjUwNzYwOTcvMWE1NzZlZGQ2MmRhYzMxZTY1OTQ0NmMzZDg4NWEwNjkuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
808f285283c6,11024705,Medvejie Lake via Green Lake Road,AllTrails,7.8,816,314,3,184.0,Out & Back,,4.4,15,Tongass National Forest,Alaska,United States,57.04333,-135.19932,https://www.alltrails.com/trail/us/alaska/medvejie-lake-via-green-lake-road,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjI2MjgyODQvMDVmNjUzNzBiYWM4YjY5MzIzY2FmMWQyYjQxNjM3NmIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
c804bfd5a46e,10489163,"Beaver, Heart, and Thimbleberry Lakes",AllTrails,5.3,1263,636,5,169.0,Point-to-Point,,4.9,9,Tongass National Forest,Alaska,United States,57.04508,-135.20159,https://www.alltrails.com/trail/us/alaska/beaver-heart-and-thimbleberry-lakes,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNzMwNjAxMjcvNmM3ZTg4Njc5ZmVhNTIxNGZhMjJhY2UwZGQxZGM0YWUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
13213d2a2bbe,10544704,Bear Lake Trail,AllTrails,4.2,2969,2926,7,,Out & Back,,4.4,9,,Alaska,United States,57.01678,-135.15905,https://www.alltrails.com/trail/us/alaska/bear-lake-trail--2,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjM5OTQ0MzAvZjI3MTBjZTgwOWM1NGVlNjNlNmNjYWExMzZlYWFiY2EuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-05-14
