Unique_Id,Trail_Name,Source,Distance,Elevation_Gain,Highest_Point,Difficulty,Est_Hike_Duration,Trail_Type,Rating,Area,State,Country,Latitude,Longitude,Review_Count,Url,Cover_Photo,Parsed_Date
3463c6af20a2,Squam Lake Traverse [CLOSED],AllTrails,11.2,2650,2230,5,373.0,Point-to-Point,4.6,Squam Lakes Association Trail System,New Hampshire,United States,43.82565,-71.49255,39,https://www.alltrails.com/trail/us/new-hampshire/squam-lake-traverse,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTM0MjA2OTIvZTMyZDUzYjE0NTVmN2FlZmI4YmI1ZmIwMzE5ODJlOGUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
b0240b4905c3,Mount Percival and Mount Squam [CLOSED],AllTrails,6.2,1826,2211,3,,Out & Back,4.4,Squam Lakes Association Trail System,New Hampshire,United States,43.79208,-71.54469,19,https://www.alltrails.com/trail/us/new-hampshire/mount-percival-and-mt-squam,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjcwNjU1MjUvY2MyY2QzMTY3YWUyZTIzMmYyNTkwOTNmYmI3YzBjZWIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
9704595d590e,Ramsey Trail To Pasture [CLOSED],AllTrails,0.8,590,1213,3,51.0,Out & Back,4.4,West Rattlesnake Natural Area,New Hampshire,United States,43.77648,-71.54436,10,https://www.alltrails.com/trail/us/new-hampshire/ramsey-trail-to-pasture,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMzA3NDkxNjEvNzZhNzA1ZTdkNjVlMzcxN2U3NTAxYjIzMWFlOWEzMDMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
50df8b60440e,Johnny Cash Trail,AllTrails,1.3,275,1328,3,40.0,Out & Back,0.0,The Hummingbird Center,New Hampshire,United States,43.79677,-71.93411,0,https://www.alltrails.com/trail/us/new-hampshire/johnny-cash-trail-2,,2024-04-02
42b068e2eb1d,Welch-Dickey Loop Trail,AllTrails,4.0,1777,2726,5,181.0,Loop,4.8,White Mountain National Forest,New Hampshire,United States,43.90426,-71.58862,6853,https://www.alltrails.com/trail/us/new-hampshire/welch-and-dickey-loop-trail--4,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjQzOTc4MzQvMWRhNzZjMjM3ODZlZmQ5YWM3NDc5MGM4ZmE3MDllYTUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
aa8c74a529f6,Mount Moosilauke and South Peak Loop,AllTrails,6.9,2444,4793,5,274.0,Loop,4.8,White Mountain National Forest,New Hampshire,United States,43.99385,-71.81625,4798,https://www.alltrails.com/trail/us/new-hampshire/mount-moosilauke-and-south-peak-loop,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjY3NTk0MTMvOGM4YTdjYWZlNzQzYWFlMDE2MTJjMGRjODU0NWZhM2EuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
1366a06b43ac,Mount Tecumseh Trail via Waterville Trailhead,AllTrails,4.9,2283,4009,5,229.0,Out & Back,4.6,White Mountain National Forest,New Hampshire,United States,43.9667,-71.5268,5302,https://www.alltrails.com/trail/us/new-hampshire/mount-tecumseh-trail-via-waterville-trailhead,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNzIzOTU4ODkvMjk0NjgwODRjZGEyNzM0NjcxN2RlZDllYWFhMDg1NTcuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
e7106a7f46fe,Mount Osceola and East Osceola,AllTrails,8.2,2847,4317,5,322.0,Out & Back,4.7,White Mountain National Forest,New Hampshire,United States,43.98314,-71.55884,3187,https://www.alltrails.com/trail/us/new-hampshire/mount-osceola-and-east-osceola,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDc3NjIxMTcvNWVkZDY2ODIzY2VkOGVlZTA1OTg2YjUzODNmOGZjYzEuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
df37901bb3e2,Hancock Trail,AllTrails,9.6,2637,4412,5,,Loop,4.5,White Mountain National Forest,New Hampshire,United States,44.04081,-71.52357,3492,https://www.alltrails.com/trail/us/new-hampshire/hancock-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjM2MjA2ODAvNjdiZDU2MTZmZWZjYTY5ZGU5OWM4MzAxOTZkNTU2NzcuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
59e0fce8d119,Mount Osceola Summit ,AllTrails,6.3,2040,4314,5,,Out & Back,4.7,White Mountain National Forest,New Hampshire,United States,43.98318,-71.55882,2631,https://www.alltrails.com/trail/us/new-hampshire/mount-osceola-summit,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjM4NDM0MjcvMjg4MjllZTBkNzNhYzI5M2RiOTViZGUxMTU5YmU1MjAuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
