Unique_Id,Trail_Name,Source,Distance,Elevation_Gain,Highest_Point,Difficulty,Est_Hike_Duration,Trail_Type,Rating,Area,State,Country,Latitude,Longitude,Review_Count,Url,Cover_Photo,Parsed_Date
deef87ccfa8c,Jonathan Run Falls via Jonathan Run Trail,AllTrails,2.5,193.0,1400.0,1,55.0,Out & Back,4.5,Ohiopyle State Park,Pennsylvania,United States,39.89191,-79.50731,775,https://www.alltrails.com/trail/us/pennsylvania/youghiogheny-river-trail-to-jonathan-run-falls,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjcyNzI3OTcvZTBjYTAxNWJhN2IxMWEwMGJlNTkxNWIwYjdiNWUzOWMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
b9ddb638cec5,Tri-State Trail to Twin Valley Trail Loop,AllTrails,3.5,252.0,249.0,3,75.0,Loop,4.6,White Clay Creek Preserve,Pennsylvania,United States,39.72732,-75.77501,1141,https://www.alltrails.com/trail/us/pennsylvania/tri-state-trail-to-twin-valley-trail-loop,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTM4MzIwNDYvM2MxZWY4Yjk3MTMzMjk2NGE5MWYzNjc0M2Y4ZTQ0Y2IuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
d1d8e2c44f5a,Mary Ann Furnace Trail,AllTrails,2.2,225.0,744.0,1,52.0,Loop,4.5,Codorus State Park,Pennsylvania,United States,39.76999,-76.92962,1157,https://www.alltrails.com/trail/us/pennsylvania/mary-ann-furnace-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjE4NTQ3MTcvOGUwYzg5ZmI2MGFlMjFjMzgwMzk4YjZjY2QzMTAzMWIuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
1ed3f20b76eb,Gettysburg Trail,AllTrails,2.8,164.0,606.0,1,58.0,Loop,4.5,Gettysburg National Military Park,Pennsylvania,United States,39.81041,-77.2242,714,https://www.alltrails.com/trail/us/pennsylvania/gettysburg-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTE3NjA1ODcvNmE3MTE0NTgwZDcwN2M2MGZiMDgwMTBiNjIwMjUzY2UuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
ee19c32a4271,Mount Davis Pennsylvania Highpoint Trail,AllTrails,5.7,820.0,3205.0,3,149.0,Loop,4.4,Mount Davis Natural Area,Pennsylvania,United States,39.79403,-79.16752,648,https://www.alltrails.com/trail/us/pennsylvania/mount-davis-pennsylvania-highpoint-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDA3Mzc2NDIvOTdjMGU1Y2VmOTVlOWI2MTY2NTZmNzliMWFkMGVkMDQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
ee34764486dc,The Billy Yank Trail,AllTrails,9.7,727.0,774.0,3,211.0,Loop,4.4,Gettysburg National Military Park,Pennsylvania,United States,39.81265,-77.22914,585,https://www.alltrails.com/trail/us/pennsylvania/the-billy-yank-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvMjY0NDgyOTcvYTRkZWE5ZDBiYTU5NWIyYmQ0YmU0YzYxODkyOTIzMTMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
ca8f6aa7ae38,Lake Williams Loop,AllTrails,4.6,603.0,643.0,3,116.0,Loop,4.4,William H. Kain County Park,Pennsylvania,United States,39.89734,-76.7156,1021,https://www.alltrails.com/trail/us/pennsylvania/lake-williams-loop,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNTc5ODk0MjEvZTM3MmE3ZmEzMmY4NTMyMDgyNjhiOGMzNTZjZWEzZjQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
56f31e670ed3,Hosack Run Loop via Appalachian Trail,AllTrails,5.4,928.0,1833.0,3,151.0,Loop,4.6,Caledonia State Park,Pennsylvania,United States,39.91589,-77.46816,697,https://www.alltrails.com/trail/us/pennsylvania/hosack-run-loop-via-appalachian-trail,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNDg0NzI3NjUvYjdlMjJmODllNDExZmY3M2EyNDIxZWM4ZmNkM2ExODYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
bb408baeb852,Wolf's Hollow Park Loop,AllTrails,4.6,606.0,672.0,3,117.0,Loop,4.6,Wolf's Hollow Park,Pennsylvania,United States,39.91492,-75.98651,805,https://www.alltrails.com/trail/us/pennsylvania/wolfs-hollow,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjAyNjY5MDUvYWFlNzUwZWNhM2M1YmU3MmIyNWU3NzgyYmZhNmFkMzcuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
a0dba10d2f80,Rocky Run Trail to Darlington Trail Loop,AllTrails,4.0,445.0,285.0,3,96.0,Point-to-Point,4.3,Natural Lands' Wawa Preserve,Pennsylvania,United States,39.90744,-75.45705,985,https://www.alltrails.com/trail/us/pennsylvania/rocky-run-trail-to-darlington-trail-loop,https://images.alltrails.com/eyJidWNrZXQiOiJhc3NldHMuYWxsdHJhaWxzLmNvbSIsImtleSI6InVwbG9hZHMvcGhvdG8vaW1hZ2UvNjA1MTAwMTIvMmU2M2VjYTk1MDAzODQ1NjRiZGM4NWEzNTI4OTJkZTMuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJ3ZWJwIiwicmVzaXplIjp7IndpZHRoIjoxMDgwLCJoZWlnaHQiOjcwMCwiZml0IjoiY292ZXIifSwicm90YXRlIjpudWxsLCJqcGVnIjp7InRyZWxsaXNRdWFudGlzYXRpb24iOnRydWUsIm92ZXJzaG9vdERlcmluZ2luZyI6dHJ1ZSwib3B0aW1pc2VTY2FucyI6dHJ1ZSwicXVhbnRpc2F0aW9uVGFibGUiOjN9fX0=,2024-04-02
